-1.5597,-0.65251,0.28235,-0.29303,-0.61031,2.3085,0.1624,-0.38246,0.72813,-0.66081,-0.96485,-1.3374,-0.34495,1.0572,0.74777,0.28268,1.3058,0.55668,2.0297,-1.2841,-10.269
0.50252,-0.051893,-0.33085,0.49523,0.66665,0.44075,-0.51612,-0.5592,-0.9073,0.56719,1.2957,-0.73605,1.5011,0.95246,1.2862,-0.025993,-0.43589,-1.1354,-2.3712,0.25643,8.2451
0.46739,-0.44311,1.4788,0.92607,0.79676,-1.3145,1.3912,-0.50364,1.1484,-0.41425,-1.3772,-0.29153,-0.25056,0.38154,0.10481,0.8205,-0.58405,-1.0632,0.49547,-0.06275,-0.52245
0.19329,-0.63907,-0.67053,0.72557,0.20401,-0.14131,-0.39324,-2.0514,1.7173,0.74282,-0.5231,-0.40104,1.4119,-1.7047,-0.48202,1.0395,1.0865,-0.25837,1.5922,-2.7196,-5.0335
1.2156,-0.09667,0.11906,-1.1159,-0.12187,0.38494,0.68763,-0.06744,0.43798,-0.01473,-1.3546,-0.72248,0.78106,-0.21022,-0.87098,-0.28999,-1.1234,-0.689,-0.48175,-0.15761,4.0508
-0.41447,-1.1717,-2.175,-1.3496,-0.96939,0.41044,-0.44646,-0.93963,1.0744,-0.41666,-1.5393,0.058984,-0.86918,-0.82581,-0.39574,0.6204,1.6106,0.38204,-0.28605,-0.01463,-8.2452
-1.2124,0.21988,1.145,0.43628,-0.065182,2.3135,0.14939,2.1986,-1.2171,-0.031207,-0.69582,1.0561,2.3477,-0.017406,0.8154,0.75928,-0.83277,-1.3928,-0.33536,0.8004,6.5778
-0.84303,1.914,-0.59525,1.1514,0.6055,0.43822,0.1917,0.71523,-1.8237,0.039328,0.34695,0.72884,1.2936,0.25935,1.4796,0.41101,0.77754,1.5624,-0.59434,-1.053,-7.8439
0.1451,1.423,-1.66,-0.83015,-1.6641,1.8112,0.10733,0.21301,-0.68403,-0.29282,-0.54154,-0.498,1.0407,0.75812,1.7626,0.50038,1.9204,0.56722,-0.28865,0.55953,-5.9974
1.7702,-0.074978,0.31841,0.91661,0.9143,0.279,3.1508,0.78203,-0.042949,0.29419,0.37167,-1.4054,0.24362,-1.5825,-0.35706,-0.6445,-0.029114,-0.60647,1.0042,0.43779,11.875
0.13,0.068623,0.72816,-0.6214,0.50143,0.78385,1.2928,1.8935,-0.062357,-0.11462,-2.2463,-2.4097,0.78696,-0.91093,1.249,-0.47133,-2.6078,-1.1553,0.56086,0.33227,3.208
1.9874,0.47999,0.079689,1.3351,-0.96331,0.51545,1.6623,2.2561,-0.63643,0.66067,-0.093932,0.69825,-0.97383,-0.23645,1.3558,0.43194,0.61761,-0.69747,0.52453,-0.25367,10.145
-0.34154,1.237,2.2447,0.31241,-0.94041,0.26852,0.39172,-0.28434,-0.6527,0.37989,0.73048,-0.68419,1.5185,0.56233,-1.8127,0.93402,1.7635,0.90827,0.954,-0.017394,-3.386
0.85452,1.3443,-0.41593,0.96099,-0.52925,-0.58593,0.126,-0.78757,2.3518,-0.58117,0.75948,-0.28978,0.67398,-1.303,-1.6033,-1.2068,-1.1156,0.47374,-2.251,0.53086,12.409
1.6513,0.95507,-0.65727,-2.186,1.1336,-0.14597,-0.43717,-0.35308,0.69744,1.2029,-0.62927,2.2802,-0.96174,0.41903,1.0745,-0.98847,-1.0251,-1.2291,-0.025953,1.2113,1.6069
-2.7202,-1.1796,0.03566,-0.50414,-1.0083,-0.3036,0.38074,-1.0303,1.2192,0.76263,1.0587,-1.0963,-1.0338,-0.23029,-0.77845,0.31799,1.303,-0.038222,1.5669,0.86355,-4.218
0.21611,0.35369,0.28314,0.30831,2.1398,-0.16107,0.91736,0.49072,0.21868,1.4856,-2.8718,0.61815,0.43084,0.37676,-0.70044,-0.47839,-0.91504,-0.6446,-1.0591,0.15592,-1.757
0.23414,0.07703,1.7362,-1.3325,-2.0492,-0.26003,2.6465,0.39376,0.90166,-1.5269,0.21961,-1.2539,1.0525,-0.29659,1.2289,0.49617,1.2605,-0.4067,-0.65533,-1.7199,7.9253
1.1703,0.18546,0.22203,-0.2575,-1.9041,-0.21323,0.39631,0.82625,0.33645,-0.81119,-0.022805,2.862,1.3664,-1.7453,0.37793,-0.082301,-0.98929,0.15763,-0.65785,0.72882,10.48
-0.0034109,0.24789,0.55098,-0.45837,1.4615,-0.88551,1.0253,-0.67078,-0.10009,0.97432,1.5804,1.3281,-0.467,0.86595,0.94496,0.82561,-0.23883,-1.6272,0.12894,-2.4506,1.0003
-0.044649,-2.3873,0.44913,-0.32153,-0.53873,-0.94464,-1.2932,-0.9163,-0.11757,0.69674,-0.65482,0.42898,-0.85343,1.0586,0.99058,0.77945,-0.79701,-1.0816,-0.66622,1.9708,0.16475
-0.17258,1.0414,0.10403,0.58808,0.78284,0.0016083,1.6378,0.96724,0.48246,-0.69907,0.20648,0.45657,1.7712,-0.5053,-0.17557,-1.3084,0.70427,2.3227,0.42899,-0.88722,-0.81752
1.4803,-0.76314,-0.93494,0.29479,-1.2057,-1.1844,0.147,1.6019,-0.52729,1.3592,-0.36447,1.0805,-0.22416,-0.18728,0.32668,0.11401,-0.78774,-0.32568,2.0013,-0.4679,6.903
-1.3231,-0.047778,0.10308,0.31175,1.0277,-0.13255,-0.032362,-0.25923,-0.21994,-0.12519,-0.11968,-0.62064,0.30622,0.25994,-0.73318,-0.62737,-0.18901,-0.13647,0.23558,1.0663,-4.9144
-1.9677,-1.4374,-0.18557,1.3673,2.4554,-0.099662,0.52086,0.58494,-0.0065218,-1.2956,1.1829,0.10222,-0.22923,-0.15672,0.57316,-2.004,1.0315,-0.56198,-0.29815,0.74614,3.6558
-0.20088,0.17362,-0.12311,-0.51994,0.10142,1.0335,0.16983,-0.0035785,0.26775,-0.1156,2.3045,-0.46012,-0.56865,-0.52867,0.56278,-0.31937,0.10905,1.148,0.021506,-0.31607,4.0956
0.75562,2.0073,-2.449,1.4296,1.0014,0.20768,0.22819,-1.1184,0.96643,-0.21535,0.63594,-0.65101,-2.1244,0.33807,2.2523,0.10831,-0.19351,0.42729,-1.3973,-0.032458,-4.6189
0.68716,0.051655,0.51281,-0.0085703,-0.7912,0.2425,0.60099,0.65903,0.33848,1.0363,-0.084443,0.15439,2.9426,0.20981,-0.77064,-0.90693,-0.49495,-0.28304,0.53032,-0.42609,10.997
1.1659,0.80651,0.063849,-0.092623,0.17333,-0.39909,-0.19458,1.1425,0.5824,1.2093,0.025165,0.751,1.6217,0.52902,0.26325,-0.73364,-0.14461,1.6501,0.16049,-0.20502,3.674
0.66401,0.23825,1.6402,-0.92391,-0.48205,-1.3238,-1.8162,-0.14541,-1.1797,-1.0417,-0.82941,0.077858,0.1966,-2.2375,-1.8054,0.38168,-0.41522,-0.58521,2.0781,1.2132,-5.9461
-0.81309,1.8423,0.564,-1.5641,2.2639,-0.52206,0.053617,-0.92024,1.1839,1.5002,-0.19397,-0.010675,0.29935,-0.036951,-1.9389,0.096586,-1.356,-0.74037,-1.8672,-0.91414,-2.9947
-0.8328,1.3507,0.63582,-0.067537,1.1407,-0.46879,-0.87339,0.81332,0.92701,1.1566,-0.96627,0.65854,0.0056471,0.02893,0.88451,0.79752,-0.47306,0.9412,-0.92571,0.3101,-6.6018
-0.76242,-0.76864,-1.6128,-1.024,-0.49506,-0.31369,0.40024,1.4413,-0.33348,-0.79768,-0.33361,0.73906,-0.26957,-0.37887,0.94703,0.38666,-0.97808,0.74756,0.0054381,-0.21856,-1.6257
0.86481,-0.60939,0.30137,1.065,-1.6701,-0.33594,-0.89316,1.8537,0.8253,1.5285,0.33383,-0.65683,-0.54955,-1.323,2.7437,-0.48774,0.40602,1.2214,0.63657,0.73061,7.5205
0.9449,-1.0477,0.36204,1.005,-0.52509,1.1516,1.6056,-1.0439,1.3272,-0.12319,-0.24164,1.2889,0.32667,-1.0118,-0.26415,-0.47102,-0.038071,1.0753,0.83768,-1.3664,4.297
-0.98117,0.52716,-0.24101,-1.6187,-0.89373,-1.2146,0.093983,-1.2182,-1.2521,0.41388,-0.53607,-1.7983,0.99025,0.11282,-1.31,0.93485,-0.12845,-0.22293,-0.027273,-1.2324,-8.0337
0.39683,-0.10341,0.17899,1.0181,-0.39895,1.1377,0.040656,1.5312,0.78324,-0.56932,-0.39084,1.0611,0.69375,0.66606,-0.99388,-0.31286,0.86626,0.11997,-0.57142,0.31783,8.4271
-0.73336,1.077,2.2388,0.27557,-2.2948,0.49369,-0.53774,-0.99474,1.2975,-1.1698,2.7554,-0.68719,0.60284,0.39995,-0.10397,1.3501,-1.0321,-0.24454,1.3739,-0.29782,3.2753
-1.9516,-0.06602,-1.5539,-1.0927,-0.20839,-0.83043,1.2536,-0.67672,-0.3529,-1.3745,0.49357,0.037701,-0.16315,0.83266,1.5202,1.5428,0.51192,0.40114,0.64752,-1.3079,-12.047
0.17466,-0.14712,1.0332,0.20082,1.0522,-1.1482,0.19598,-1.0095,0.8003,0.16642,0.36879,1.3772,0.68993,0.48873,-0.77379,0.13724,-1.1283,-1.7786,0.15834,0.92282,4.4935
-0.51916,0.062397,0.61779,-0.73388,-0.33695,-0.85925,0.091265,1.8594,-0.13947,0.34595,-1.3007,0.57737,-0.23038,-0.74939,-0.91402,1.2339,-0.21839,-1.4835,-0.067094,1.3789,3.5641
0.47451,-0.4391,-1.927,1.5427,-0.029601,0.44855,-1.6988,-0.19478,0.41705,-0.86066,1.0547,-0.17704,-0.83927,1.1347,0.45665,0.57335,0.38969,-1.6219,0.87108,0.036254,2.0486
0.49606,-0.9396,0.64383,0.96697,0.39906,1.3778,0.094205,1.152,-0.47893,0.96735,0.20179,-0.44776,0.45712,0.90491,-1.3103,1.1556,0.32689,-1.3146,-0.60749,-0.40559,10.266
0.53576,-0.41429,1.3561,-0.022546,-1.0581,-2.7309,0.18785,-1.0674,1.9158,1.6335,-1.5799,0.48249,-2.0212,0.35574,0.43936,2.4206,-1.7596,-0.62253,1.7227,-0.063288,-6.4767
1.0014,1.0006,1.5206,-0.16573,-1.7395,-0.85829,0.32674,0.12761,0.96364,-0.3496,-0.53451,2.4256,0.070077,0.0084965,0.11264,0.70794,0.1701,-0.69704,0.90528,-0.26405,3.3831
-0.4516,0.31416,0.50195,-0.87516,-0.84429,-1.3983,-0.61859,-0.75371,-2.5708,0.42258,0.58336,0.18047,1.5521,-0.98358,1.7088,0.50953,0.030219,-1.9063,-0.37034,0.095441,-0.89019
0.10603,0.61768,-1.2031,1.6274,0.75603,0.60765,-1.117,1.6262,-0.51775,-0.81845,-0.21062,0.16339,-0.61923,0.90768,-1.5197,1.0295,-0.0675,0.69683,-0.27041,0.93526,-1.4862
0.37202,-1.4502,0.15628,1.8993,-0.40452,0.29808,-1.3853,-0.26772,-1.2766,-0.3301,-0.15472,0.48795,-1.4926,0.29473,-0.054406,1.0792,0.11955,0.66486,0.60066,-0.43013,-4.3321
1.4265,0.89341,-1.1577,-0.58073,0.20147,-1.7971,-0.69818,-1.3657,0.60291,0.40604,0.83686,-0.33225,-0.71991,-1.4999,-0.73143,-1.3707,0.53726,-1.3254,1.3852,-2.3508,1.5909
-0.15849,0.19739,-1.4186,0.67423,0.24507,-0.034062,1.2859,-0.59994,-1.9257,0.63898,-0.37796,0.12042,0.75703,0.22678,3.28,-1.7241,0.66402,-1.4751,0.43683,0.50468,-2.9334
-0.31515,0.13729,-1.6425,-0.7683,1.0595,1.6749,1.5966,1.3102,0.6857,-1.0284,-1.353,0.50515,-0.011542,1.5821,-0.65082,-1.5814,0.41522,0.10228,1.1666,0.46526,-3.3597
1.4725,-0.34358,0.16932,1.2591,2.2679,-0.90505,-1.0857,1.0353,1.6139,0.54197,-1.9404,-0.39015,1.289,1.5092,1.9089,0.80703,1.2886,0.48567,-0.12922,1.0408,-1.7629
0.75177,0.010205,-0.15928,0.13258,-1.224,0.9945,1.5305,-0.21751,0.69039,-0.4351,0.56232,1.2911,-0.55284,0.36144,1.3436,0.46145,0.62057,-0.066824,0.71759,0.2781,3.8607
-0.5612,-0.94538,-0.23375,-0.84506,-0.0047142,-1.1175,-0.090614,-2.1066,0.96003,1.0447,1.0818,-0.22384,1.4541,0.84053,0.20619,-0.3639,0.45702,1.3631,-0.17989,-0.13023,-2.4484
-0.19864,1.4877,1.138,0.66022,-0.65381,-0.7558,-0.11641,0.47316,-0.38266,-0.43349,0.96864,-1.3061,0.0036483,-0.091736,-0.7415,-0.27722,-0.3506,1.1931,1.134,1.5388,0.2286
1.2047,1.1118,-0.82281,-0.09799,0.97633,0.94939,-0.16376,0.33992,-0.3352,-0.026653,-0.17415,-0.51196,-0.29749,-1.4621,0.075129,-0.94158,1.31,0.092916,-0.45069,-0.0076989,-0.3732
-0.23071,-0.37816,1.4538,-1.3011,-0.8662,-0.65426,0.071041,-0.39038,1.6215,-0.51203,-0.92657,-0.78789,-0.35866,-0.15164,-1.1281,0.26022,-1.1912,-1.0667,-1.1113,0.050595,4.2469
2.229,-0.085239,-1.2608,-1.1347,1.2591,0.54987,-0.12152,0.25773,1.2877,0.64292,1.4834,-1.7371,-1.1941,0.30886,1.1339,-0.11726,-2.2059,-0.31883,1.1637,1.3963,8.1594
0.72659,0.22034,-0.34979,-0.097182,0.46755,1.4829,1.5655,0.40246,-0.74575,1.5232,0.43829,-0.63987,0.89902,-0.74904,1.182,-1.2047,-0.39045,-1.8264,-1.7037,1.5281,14.622
0.36956,0.26967,-1.7612,0.36059,-0.69213,-0.77227,1.5258,1.8908,0.90146,-0.87068,1.1762,0.05083,-1.0347,-0.54935,0.69975,-0.48626,-1.4253,-0.066507,0.69485,-0.01949,10.78
-0.48473,0.69201,-0.37271,1.5324,1.7822,-0.70758,0.050113,0.17764,1.4551,0.62754,1.3276,-0.72021,-0.030953,-2.0184,-1.4995,1.5109,1.4885,0.70268,1.5283,1.5104,-1.532
1.124,0.54559,-0.19524,-0.99678,-1.0588,-0.44499,-1.217,0.20969,-1.0117,-0.29719,-0.11445,-0.53681,0.95055,-0.61142,-1.6172,-0.23961,0.4571,1.5652,-0.87508,-0.84044,0.8259
-2.1823,-0.99689,-0.59846,-0.18858,0.53372,0.31953,-0.1676,0.23512,1.1535,-0.49407,1.0374,-0.73647,-1.6502,-0.056195,0.1665,-1.1281,0.14143,-0.45204,0.47479,-1.2993,-0.077249
0.77732,0.68369,0.36118,0.92647,0.61798,1.1876,-1.334,-0.012863,-0.46355,1.8436,-3.2295,-0.91776,-1.5283,1.4339,-0.94338,0.35982,2.149,0.66766,-0.97357,-0.55394,-13.06
-0.43937,0.053488,-0.0035486,0.23764,-1.4626,0.2297,0.61623,-1.5132,-0.23761,-0.52053,0.29012,-1.3647,0.094325,0.31982,0.44552,0.18907,-0.52295,1.7559,-0.15695,1.1483,-5.9687
2.0573,-0.30907,0.5732,0.69845,1.3851,-0.086486,0.077188,-0.3174,0.60666,-0.87377,2.1006,0.02197,-0.54173,0.31193,-1.647,-0.030895,-0.20102,0.20128,0.70763,-0.67479,7.0507
-0.76335,-1.6955,1.4248,0.66766,-0.2978,0.7209,-0.57637,0.66938,1.0559,0.65548,0.95155,0.19875,0.70079,-0.9942,0.54616,0.13521,1.5324,2.1329,-0.28135,-1.0264,3.0868
0.97877,0.59872,-1.0132,0.89422,1.8864,-1.1113,-0.425,0.32261,0.70771,1.4505,-0.74437,0.94561,0.18641,1.0614,-1.2611,-0.87437,0.14944,0.4213,0.67273,0.41864,-1.135
0.41073,-0.039676,1.2715,0.42524,-0.15132,1.4349,-1.2169,-2.5105,-0.0078915,0.20965,-1.6809,-0.73238,1.8094,-1.0881,0.62698,-0.9104,-2.2275,0.97611,-0.32715,-0.57073,-8.5184
0.29495,0.18124,0.69127,0.17402,0.32308,-0.30179,-1.3934,-0.089109,1.4136,-0.67515,-0.03958,-2.3331,-0.31521,-2.4416,-0.060893,1.3257,0.43799,-0.51211,0.54947,0.77664,-2.8601
0.24378,-0.30112,0.57108,-0.21182,0.29026,0.5388,-0.3569,-0.48234,-0.52294,0.187,-0.69138,-0.57231,0.032426,0.16223,-1.5642,0.30325,-0.85256,-1.775,0.83105,-0.70807,0.11642
-0.43345,-1.7928,0.54529,-0.73378,-2.0956,0.89266,0.68201,-0.97301,2.0577,2.0405,0.024726,0.33923,-1.5573,0.74829,0.086569,-0.2738,-0.25211,1.0369,-0.15191,-0.15326,4.282
0.56262,0.84025,0.55312,-0.38294,-0.94704,0.60196,-0.61865,-1.0524,1.6603,-0.84693,0.26238,0.54441,-0.90757,1.1298,0.94657,-0.66466,-2.0467,-0.19438,0.2694,-0.84142,0.049257
0.022128,-0.25502,-0.64269,0.21638,-0.95761,1.098,1.4961,1.6597,1.0143,1.712,0.99643,-0.17905,-1.1698,-0.43321,-0.49121,0.018101,-0.6805,1.7844,1.0587,0.25485,8.5876
0.13261,0.2426,-2.5979,-0.11022,0.91841,0.53704,-0.62226,-0.27205,-1.3565,-2.3349,1.6077,0.88012,-1.4259,0.74409,-1.4239,-0.9509,-0.41012,-0.5455,0.12184,-0.09308,-0.65751
-0.022306,-0.23052,-0.57978,-2.2958,-2.7256,-0.47528,0.95961,0.42277,-0.31241,-0.76284,-0.52203,0.058646,1.9655,1.2219,0.57729,-0.0077342,-0.7575,-1.0786,-2.1941,0.8031,9.8657
1.2487,0.32873,-0.43767,1.6996,-0.12795,0.93141,0.29212,-1.7638,0.90489,0.016412,0.093323,0.23765,0.19617,-0.40614,1.1339,0.3211,-0.046643,-0.76055,-1.0627,0.97957,3.1995
-0.36804,-0.39501,-0.039036,0.48801,0.25086,0.38855,0.50846,0.15808,1.1308,0.04352,-1.5962,-0.49901,0.50078,1.103,0.81953,1.3806,0.92447,0.56862,-0.53747,-2.1388,-4.8811
-0.18199,-0.33359,0.10802,-0.31932,-0.23017,-0.39396,-1.3754,-0.71445,-0.92741,-0.98347,0.48645,0.55022,1.0665,0.75197,-0.25293,1.772,-1.2934,1.4872,-0.99977,-1.9906,-6.0145
-1.0002,0.12015,-0.95559,0.027992,-0.29701,1.3592,-0.65357,-0.90027,0.39639,0.38354,0.31439,-2.1786,-1.3295,-0.027676,-0.75753,0.51918,-0.95163,-0.64001,-0.94632,-0.26148,0.53518
-0.55815,1.1102,0.3448,-1.8362,-1.7378,0.97346,0.83622,0.31207,1.4346,-1.2637,2.3161,-0.046178,-0.42398,0.65181,0.57758,0.15336,-1.8772,2.1438,0.38322,-1.499,1.4016
-0.44874,0.5125,-0.80669,-0.71836,0.26753,-1.1193,-0.36581,1.2875,-1.3223,0.030822,-0.59737,1.1458,1.8805,1.1259,0.63916,-0.3049,0.63942,-0.090127,0.96554,-0.76682,-5.3579
-0.25284,-0.18348,-0.29269,-1.228,1.4854,-0.2967,-0.7912,-0.60403,0.00061877,1.6071,-0.97065,-0.0053986,0.43297,-0.75981,2.9581,1.899,3.0517,0.25229,-0.30246,0.13271,-13.616
1.0489,-1.5034,0.41912,-0.25043,-1.6752,-1.0884,1.6949,-0.42257,2.5638,-0.71365,-0.90251,0.4472,0.11543,-1.5831,0.4358,1.4321,-0.55109,-0.19536,-1.692,0.41789,8.6933
0.76665,1.2881,-0.42267,0.34571,-0.27704,0.10066,-0.72089,0.39734,1.5536,1.5435,0.73391,-0.069238,0.91157,1.4941,-0.57771,-0.65667,-0.26181,1.46,-0.93997,-2.5779,5.5249
0.87997,-2.8905,-0.1864,1.2905,-0.69604,1.4162,1.1253,-1.6991,-1.2954,-1.7329,0.7916,-0.8878,-0.65841,0.92634,-0.15724,2.2633,1.3335,-0.91512,-1.1686,0.051331,1.8947
0.4284,-0.032053,-1.2165,0.62788,-0.45059,-0.47981,-0.70785,-0.16723,-1.2971,-0.15098,-0.52153,0.6236,-1.505,0.62482,0.4117,-0.39538,-0.86122,0.058814,-0.28273,1.4792,-2.8971
-0.23441,0.99419,1.4834,-0.015381,-0.5067,-0.25566,0.62914,-1.0804,-0.13816,0.66812,0.82686,0.37693,0.38335,2.0909,1.4671,-0.24166,-0.031372,-0.87363,-0.4303,-1.0882,1.3671
-1.0032,-1.9422,2.1286,-1.1392,-0.23381,1.2253,-1.5757,-1.9835,0.65315,-0.075533,-0.79444,0.24912,0.44459,0.14611,0.0015816,0.55821,-0.46121,0.64463,0.79725,1.2687,-8.8643
-0.049663,0.12095,-0.67792,-1.0387,0.64631,-0.30622,-0.57188,-0.13753,-1.3751,0.96437,-0.12376,-0.17206,-1.3612,0.015079,-0.21654,1.1692,0.31553,0.98849,0.12261,0.68108,-9.2944
0.88113,-0.81823,-0.91483,1.9513,1.28,1.1071,-0.98394,-0.97966,-0.52197,-1.0237,1.1572,0.38025,-0.81013,-0.83031,-2.9253,1.0688,-0.10781,0.77183,1.1498,-0.15474,-2.9975
-1.1269,-0.37129,-0.52266,0.10771,0.49805,-0.19558,-0.88973,-0.76701,1.2595,-1.0888,-0.94041,1.1062,-1.0561,-0.2639,-0.20979,1.6106,-1.2182,-0.3667,-0.75265,-0.70044,-8.8282
-0.57136,1.0021,0.15649,0.67313,0.057405,0.83445,1.1084,-0.98923,-0.56071,0.29734,1.0799,-0.83024,-2.1918,-0.22365,-0.62053,-0.15843,0.0060213,-0.42186,-0.64556,1.1043,-0.37965
-0.26985,-2.2819,1.7504,0.48271,-0.99181,0.80184,-0.42373,-0.42001,0.24599,-0.33353,-0.90086,-0.80217,-1.8555,0.41217,1.0958,-0.75021,-0.85175,1.4125,-0.99296,0.89811,-1.2405
2.1032,-0.3086,0.21664,-0.58763,-1.0725,1.2099,0.47184,-0.085031,-0.12405,-0.45054,0.17714,0.67247,-0.4317,-0.0081973,0.2029,-0.7792,0.33455,1.2238,1.3195,0.34947,2.3183
0.019359,0.30184,-1.5783,-1.7423,0.26455,-1.8772,-1.1291,-1.458,-0.082988,-1.9383,-0.17508,0.7211,0.14408,1.4752,0.63788,1.1719,-0.069469,0.40802,-0.24882,0.25474,-14.288
-0.068474,1.3034,-0.81105,1.0747,0.91776,-0.2021,0.13428,0.51755,-1.7127,2.149,-0.10844,-1.2676,1.6713,1.6663,0.95463,-0.17429,-0.58062,0.46577,1.6764,-0.51669,-4.258
0.85378,-2.0063,0.82074,-1.4585,-1.3194,-0.9241,0.75673,0.084454,-0.31829,0.55043,0.79706,-0.31632,-0.29699,1.4124,0.5426,-0.62634,-0.63871,0.58407,-0.42496,-1.3772,8.284
-0.70828,0.65901,0.016695,-1.7426,0.63289,-0.96977,0.39406,0.14249,0.71431,0.047353,-0.28341,0.79684,-1.3011,-0.32961,-0.51464,-0.72808,-0.47937,-0.44415,-0.72667,-0.13611,-1.5572
0.31388,-1.2655,0.13654,-0.036659,0.49848,2.2246,1.8507,-0.91246,0.68754,1.1564,-0.01193,0.91094,0.67918,0.056269,0.5721,-0.81545,2.1975,1.3597,-0.71226,0.10869,0.50194
-2.6675,0.70527,0.042042,-0.029835,-1.2068,-0.15765,0.3057,0.25136,1.7991,-1.9472,-0.37332,-0.22765,-0.12521,0.075821,-0.63971,1.0001,0.82148,0.74648,-0.076992,0.25835,-4.8137
-0.84943,-0.42339,-1.0323,-1.0961,1.617,0.79518,-0.3193,-1.6183,0.80795,-0.17083,0.032094,0.22576,1.5511,0.55245,-0.8081,0.45506,-0.072706,-0.12358,0.6046,-0.57893,-5.5653
-1.3203,-0.22272,-0.69477,0.34918,-0.34327,-0.40477,-0.54466,0.46918,0.61742,0.74105,-0.60795,0.11781,-1.2172,-0.36287,-1.9771,1.4967,-1.3758,-0.34431,-1.0719,2.1524,-0.85687
-0.1921,1.4958,1.4459,-0.13903,0.03659,-0.65702,1.5408,0.15735,1.9249,-0.57453,-0.051568,0.23997,0.69066,-1.0317,-0.74326,-0.66699,1.2386,0.38318,-0.023181,1.0095,1.5848
1.0052,-0.7119,1.1614,1.0041,-0.088205,-0.63887,1.5461,1.4987,-0.65821,-0.47647,1.6651,-0.44015,-0.4454,0.0602,0.11808,0.16738,-0.39067,0.14604,-0.43271,0.44611,12.075
0.30634,1.2119,1.0361,-1.1226,0.71114,-1.3216,-0.17027,-0.67366,0.93199,-2.4951,-0.81729,1.7212,1.7369,0.17294,-1.5301,-1.1839,0.72025,0.28576,-0.38267,-0.47022,-4.5128
-1.3655,-0.87169,-0.34219,0.19432,0.96853,0.27676,0.7893,0.674,1.7005,0.2794,-0.93908,0.29535,-0.46903,0.85454,-0.75214,0.0083948,-0.9475,0.67219,0.81936,-1.9697,-1.1944
-0.94291,0.65194,-0.76468,0.012889,-0.096263,0.2933,0.79361,-0.23053,1.0733,0.70094,0.4113,-0.8508,1.2072,-1.9877,-0.73726,0.45066,1.4638,-0.66019,0.65542,0.69022,1.2885
-1.0453,1.076,1.2548,-1.1344,1.9303,0.21687,0.62125,-0.49298,-0.51452,0.17607,1.9249,2.0324,0.54007,-1.8616,-1.1505,-0.10405,-0.8149,-0.27304,-2.1271,0.13684,-10.075
0.266,1.3206,-1.6073,-2.0146,-1.4983,-2.3123,-0.901,0.5734,3.9264,-0.6951,-1.2913,0.54756,-0.65916,-0.92616,0.1057,0.22858,1.1092,2.1613,-0.56252,0.97289,9.7021
-1.0961,-0.081235,-0.45489,1.3396,0.42249,-0.64969,1.0366,-0.52821,-0.65943,-0.59464,2.8199,-1.4161,0.60769,0.26265,-0.48583,-0.22687,0.28998,0.66563,1.127,0.39304,4.2739
